	Model Type	Audio Type	Speaker Mode	Overlap Mode	VAD	Embedding	video_id	DER	False Alarm %	Missed Speech %	Confusion %	Correct %
567	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s11	28.11	8.85	6.92	12.34	80.74
568	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s3	91.67	38.61	10.79	42.28	46.93
569	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s6	81.92	38.68	14.83	28.42	56.76
570	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s2	25.41	7.22	13.62	4.57	81.81
571	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s6	40.82	6.53	18.63	15.66	65.71
572	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s15	16.68	3.45	9.97	3.26	86.77
573	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s17	24.54	5.72	10.34	8.48	81.18
574	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	37.31	14.53	13.89	8.88	77.22
575	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	22.42	7.95	10.32	4.14	85.54
576	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	58.37	9.49	17.69	31.2	51.12
577	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	33.14	6.06	19.04	8.05	72.92
578	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	71.17	10.42	45.38	15.37	39.25
579	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	64.38	15.61	26.55	22.22	51.23
580	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	29.16	9.29	13.82	6.06	80.13
581	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	24.35	8.85	6.92	8.58	84.5
582	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	91.68	38.61	10.79	42.29	46.92
583	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	81.91	38.68	14.83	28.41	56.76
584	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	23.97	7.22	13.62	3.12	83.25
585	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	27.99	6.53	18.63	2.83	78.54
586	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	16.46	3.45	9.97	3.04	86.99
587	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	20.21	5.72	10.34	4.15	85.51
588	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s8	33.06	3.86	24.83	4.38	70.8
589	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s10	26.48	4.15	17.85	4.48	77.67
590	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s8	59.79	5.46	33.57	20.76	45.66
591	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s16	25.16	3.82	14.43	6.92	78.65
592	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s3-1	80.95	6.69	41.33	32.93	25.74
593	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s9	54.61	5.67	27.05	21.89	51.06
594	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s4	28.45	5.31	17.76	5.38	76.86
595	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s11	34.66	4.69	16.48	13.49	70.02
596	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s3	70.91	13.64	15.17	42.1	42.74
597	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s6	43.68	12.69	13.7	17.29	69.01
598	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s2	37.08	4.94	16.03	16.11	67.86
599	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s6	34.35	3.6	21.14	9.61	69.25
600	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s15	35.87	3.67	29.33	2.87	67.8
601	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s17	33.07	2.58	20.24	10.24	69.51
602	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s8	35.23	3.86	24.83	6.55	68.63
603	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s10	26.33	4.15	17.85	4.32	77.83
604	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s8	60.19	5.46	33.57	21.16	45.27
605	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s16	24.94	3.82	14.43	6.69	78.88
606	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	65.3	6.69	41.33	17.28	41.38
607	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s9	53.01	5.67	27.05	20.29	52.66
608	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s4	27.83	5.31	17.76	4.77	77.47
609	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s11	26.16	4.69	16.48	4.99	78.52
610	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s3	70.91	13.64	15.17	42.1	42.74
611	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s6	43.62	12.69	13.7	17.22	69.07
612	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s2	40.49	4.94	16.03	19.52	64.45
613	ClusteringDiarizer	denoised_audios	auto_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s6	27.9	3.6	21.14	3.16	75.7
