Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Disengaged Precision,Disengaged Recall,Disengaged F1,Engaged Precision,Engaged Recall,Engaged F1,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,AUROC
p11,2,16,16,0.5,0.001,0.0001,0.6151832460732984,0.5447154471544715,0.4240506329113924,0.47686832740213525,0.6486486486486487,0.75,0.6956521739130435,0.5966820479015601,0.5870253164556962,0.5862602506575894,0.6056605705437272,0.6151832460732984,0.6051604258797358,0.642631103074141
p11,3,16,16,0.5,0.001,0.0001,0.599476439790576,0.6923076923076923,0.056962025316455694,0.10526315789473684,0.5962059620596206,0.9821428571428571,0.7419898819561551,0.6442568271836564,0.5195524412296564,0.423626519925446,0.6359548452512315,0.599476439790576,0.47863170812970457,0.6149694846292948
p11,4,16,16,0.5,0.001,0.0001,0.6272965879265092,0.6027397260273972,0.2802547770700637,0.3826086956521739,0.6331168831168831,0.8705357142857143,0.7330827067669173,0.6179283045721402,0.575395245677889,0.5578457012095457,0.620599261954024,0.6272965879265092,0.5886616575674036,0.6718039126478618
p11,5,16,16,0.5,0.001,0.0001,0.5879265091863517,0.5,0.006369426751592357,0.012578616352201259,0.5883905013192612,0.9955357142857143,0.7396351575456053,0.5441952506596306,0.5009525705186534,0.37610688694890326,0.5519671188858648,0.5879265091863517,0.44003443059714226,0.6189433575978163
p11,1,16,16,0.5,0.0005,0.0,0.5759162303664922,0.4782608695652174,0.27848101265822783,0.352,0.6068965517241379,0.7857142857142857,0.6848249027237354,0.5425787106446777,0.5320976491862568,0.5184124513618678,0.5536912172186158,0.5759162303664922,0.54716434086418,0.611013788426763
p11,2,16,16,0.5,0.0005,0.0,0.6256544502617801,0.5842696629213483,0.3291139240506329,0.42105263157894735,0.6382252559726962,0.8348214285714286,0.723404255319149,0.6112474594470223,0.5819676763110307,0.5722284434490481,0.6159085447106204,0.6256544502617801,0.5983478245574948,0.6483103526220615
p11,3,16,16,0.5,0.0005,0.0,0.5890052356020943,0.6666666666666666,0.012658227848101266,0.024844720496894408,0.5883905013192612,0.9955357142857143,0.7396351575456053,0.6275285839929639,0.5040969710669078,0.38223993902124986,0.6207665068818007,0.5890052356020943,0.44398885112231656,0.6150542495479205
p11,4,16,16,0.5,0.0005,0.0,0.6272965879265092,0.6190476190476191,0.2484076433121019,0.35454545454545455,0.6289308176100629,0.8928571428571429,0.7380073800738007,0.6239892183288409,0.5706323930846224,0.5462764173096276,0.6248582134780323,0.6272965879265092,0.5799928858272119,0.6598896724294814
p11,5,16,16,0.5,0.0005,0.0,0.5879265091863517,0.0,0.0,0.0,0.5879265091863517,1.0,0.740495867768595,0.29396325459317585,0.5,0.3702479338842975,0.34565758020404935,0.5879265091863517,0.43535715060410834,0.6221565059144678
p11,1,16,16,0.5,0.0005,0.0001,0.5732984293193717,0.4725274725274725,0.2721518987341772,0.3453815261044177,0.6048109965635738,0.7857142857142857,0.683495145631068,0.5386692345455232,0.5289330922242315,0.5144383358677428,0.5500968688208931,0.5732984293193717,0.5436471040467467,0.6131329113924051
p11,2,16,16,0.5,0.0005,0.0001,0.6308900523560209,0.5955056179775281,0.33544303797468356,0.4291497975708502,0.6416382252559727,0.8392857142857143,0.7272727272727273,0.6185719216167505,0.587364376130199,0.5782112624217888,0.6225571992088673,0.6308900523560209,0.6039653375007468,0.6476039783001808
p11,3,16,16,0.5,0.0005,0.0001,0.5890052356020943,0.5084745762711864,0.189873417721519,0.2764976958525346,0.6037151702786377,0.8705357142857143,0.7129798903107861,0.556094873274912,0.5302045660036167,0.49473879308166036,0.5643224638567076,0.5890052356020943,0.532445370089834,0.614884719710669
p11,4,16,16,0.5,0.0005,0.0001,0.6089238845144357,0.6176470588235294,0.1337579617834395,0.2198952879581152,0.6080691642651297,0.9419642857142857,0.7390542907180385,0.6128581115443296,0.5378611237488626,0.47947478933807686,0.6120159607104545,0.6089238845144357,0.5251226281634245,0.6582973157415832
p11,5,16,16,0.5,0.0005,0.0001,0.5879265091863517,0.0,0.0,0.0,0.5879265091863517,1.0,0.740495867768595,0.29396325459317585,0.5,0.3702479338842975,0.34565758020404935,0.5879265091863517,0.43535715060410834,0.6233792083712466
p11,1,16,32,0.2,0.001,0.0,0.5863874345549738,0.5,0.189873417721519,0.27522935779816515,0.6024844720496895,0.8660714285714286,0.7106227106227107,0.5512422360248448,0.5279724231464737,0.4929260342104379,0.5600956066469384,0.5863874345549738,0.5305385489832389,0.5872796112115732
p11,2,16,32,0.2,0.001,0.0,0.6178010471204188,0.56,0.35443037974683544,0.43410852713178294,0.6382978723404256,0.8035714285714286,0.7114624505928854,0.5991489361702128,0.579000904159132,0.5727854888623342,0.6059128884928151,0.6178010471204188,0.5967453827738953,0.6346632007233273
p11,3,16,32,0.2,0.001,0.0,0.6047120418848168,0.5538461538461539,0.22784810126582278,0.32286995515695066,0.6151419558359621,0.8705357142857143,0.7208872458410351,0.584494054841058,0.5491919077757685,0.5218786004989929,0.5897892419239472,0.6047120418848168,0.5562622931497122,0.6251412748643761
p11,4,16,32,0.2,0.001,0.0,0.6456692913385826,0.6617647058823529,0.28662420382165604,0.4,0.6421725239616614,0.8973214285714286,0.7486033519553073,0.6519686149220072,0.5919728161965423,0.5743016759776536,0.6502459427583769,0.6456692913385826,0.604953151805745,0.6820120564149227
p11,5,16,32,0.2,0.001,0.0,0.5958005249343832,0.512,0.40764331210191085,0.45390070921985815,0.63671875,0.7276785714285714,0.6791666666666667,0.574359375,0.5676609417652412,0.5665336879432624,0.5853254593175854,0.5958005249343832,0.5863405372200815,0.6153889899909009
p11,1,16,32,0.2,0.001,0.0001,0.5837696335078534,0.4918032786885246,0.189873417721519,0.273972602739726,0.6012461059190031,0.8616071428571429,0.708256880733945,0.5465246923037639,0.525740280289331,0.4911147417368355,0.5559791773786481,0.5837696335078534,0.5286314463803151,0.5856690777576853
p11,2,16,32,0.2,0.001,0.0001,0.6151832460732984,0.5578947368421052,0.33544303797468356,0.4189723320158103,0.6341463414634146,0.8125,0.7123287671232876,0.59602053915276,0.5739715189873418,0.565650549569549,0.602607719656695,0.6151832460732984,0.5909928594086766,0.6329961573236891
