Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Disengaged Precision,Disengaged Recall,Disengaged F1,Engaged Precision,Engaged Recall,Engaged F1,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,AUROC
p11,1,32,16,0.4,0.001,0.0001,0.6748466257668712,0.6559139784946236,0.7439024390243902,0.6971428571428572,0.7,0.6049382716049383,0.6490066225165563,0.6779569892473118,0.6744203553146643,0.6730747398297068,0.6778217560525099,0.6748466257668712,0.6732223969911371,0.6782595603733814
p11,2,32,16,0.4,0.001,0.0001,0.6296296296296297,0.6179775280898876,0.6790123456790124,0.6470588235294118,0.6438356164383562,0.5802469135802469,0.6103896103896104,0.6309065722641218,0.6296296296296297,0.6287242169595111,0.6309065722641218,0.6296296296296297,0.6287242169595111,0.6884621246761164
p11,3,32,16,0.4,0.001,0.0001,0.6419753086419753,0.6352941176470588,0.6666666666666666,0.6506024096385542,0.6493506493506493,0.6172839506172839,0.6329113924050633,0.6423223834988541,0.6419753086419753,0.6417569010218087,0.6423223834988541,0.6419753086419753,0.6417569010218088,0.6441091297058376
p11,4,32,16,0.4,0.001,0.0001,0.6419753086419753,0.6395348837209303,0.6707317073170732,0.6547619047619048,0.6447368421052632,0.6125,0.6282051282051282,0.6421358629130967,0.6416158536585366,0.6414835164835164,0.6421037520588724,0.6419753086419753,0.6416474472030028,0.6823170731707316
p11,5,32,16,0.4,0.001,0.0001,0.5493827160493827,0.5529411764705883,0.573170731707317,0.562874251497006,0.5454545454545454,0.525,0.535031847133758,0.5491978609625668,0.5490853658536585,0.548953049315382,0.5492440747342707,0.5493827160493827,0.5491249160089823,0.5609756097560976
p11,1,32,16,0.4,0.0005,0.0,0.6748466257668712,0.6559139784946236,0.7439024390243902,0.6971428571428572,0.7,0.6049382716049383,0.6490066225165563,0.6779569892473118,0.6744203553146643,0.6730747398297068,0.6778217560525099,0.6748466257668712,0.6732223969911371,0.6878952122854561
p11,2,32,16,0.4,0.0005,0.0,0.6296296296296297,0.6206896551724138,0.6666666666666666,0.6428571428571429,0.64,0.5925925925925926,0.6153846153846154,0.6303448275862069,0.6296296296296295,0.6291208791208791,0.6303448275862069,0.6296296296296297,0.6291208791208791,0.6902911141594269
p11,3,32,16,0.4,0.0005,0.0,0.6358024691358025,0.625,0.6790123456790124,0.650887573964497,0.6486486486486487,0.5925925925925926,0.6193548387096774,0.6368243243243243,0.6358024691358024,0.6351212063370872,0.6368243243243243,0.6358024691358025,0.6351212063370872,0.645938119189148
p11,4,32,16,0.4,0.0005,0.0,0.6851851851851852,0.6741573033707865,0.7317073170731707,0.7017543859649122,0.6986301369863014,0.6375,0.6666666666666666,0.6863937201785439,0.6846036585365853,0.6842105263157894,0.6862426533043741,0.6851851851851852,0.6844271171756552,0.7147865853658536
p11,5,32,16,0.4,0.0005,0.0,0.5555555555555556,0.5657894736842105,0.524390243902439,0.5443037974683544,0.5465116279069767,0.5875,0.5662650602409639,0.5561505507955936,0.5559451219512195,0.5552844288546592,0.5562695498436012,0.5555555555555556,0.5551488655042109,0.5185975609756097
p11,1,32,16,0.4,0.0005,0.0001,0.6687116564417178,0.6555555555555556,0.7195121951219512,0.686046511627907,0.684931506849315,0.6172839506172839,0.6493506493506493,0.6702435312024353,0.6683980728696175,0.6676985804892781,0.670153420922393,0.6687116564417178,0.6678111444839937,0.6835290575127974
p11,2,32,16,0.4,0.0005,0.0001,0.6296296296296297,0.6206896551724138,0.6666666666666666,0.6428571428571429,0.64,0.5925925925925926,0.6153846153846154,0.6303448275862069,0.6296296296296295,0.6291208791208791,0.6303448275862069,0.6296296296296297,0.6291208791208791,0.6912056089010821
p11,3,32,16,0.4,0.0005,0.0001,0.6358024691358025,0.625,0.6790123456790124,0.650887573964497,0.6486486486486487,0.5925925925925926,0.6193548387096774,0.6368243243243243,0.6358024691358024,0.6351212063370872,0.6368243243243243,0.6358024691358025,0.6351212063370872,0.6473098613016308
p11,4,32,16,0.4,0.0005,0.0001,0.6790123456790124,0.6666666666666666,0.7317073170731707,0.6976744186046512,0.6944444444444444,0.625,0.6578947368421053,0.6805555555555556,0.6783536585365854,0.6777845777233782,0.6803840877914953,0.6790123456790124,0.6780301313145051,0.7135670731707316
p11,5,32,16,0.4,0.0005,0.0001,0.5308641975308642,0.53,0.6463414634146342,0.5824175824175825,0.532258064516129,0.4125,0.4647887323943662,0.5311290322580645,0.5294207317073171,0.5236031574059743,0.5311150935882119,0.5308641975308642,0.5243292614184634,0.5631097560975609
p11,1,32,16,0.5,0.001,0.0,0.6809815950920245,0.6630434782608695,0.7439024390243902,0.7011494252873564,0.704225352112676,0.6172839506172839,0.6578947368421053,0.6836344151867728,0.680593194820837,0.6795220810647309,0.6835080904203561,0.6809815950920245,0.6796547641581211,0.6835290575127974
p11,2,32,16,0.5,0.001,0.0,0.6234567901234568,0.6190476190476191,0.6419753086419753,0.6303030303030303,0.6282051282051282,0.6049382716049383,0.6163522012578616,0.6236263736263736,0.6234567901234568,0.6233276157804459,0.6236263736263736,0.6234567901234568,0.6233276157804458,0.6930345983843925
p11,3,32,16,0.5,0.001,0.0,0.6296296296296297,0.6265060240963856,0.6419753086419753,0.6341463414634146,0.6329113924050633,0.6172839506172839,0.625,0.6297087082507244,0.6296296296296295,0.6295731707317074,0.6297087082507244,0.6296296296296297,0.6295731707317074,0.6608748666361836
p11,4,32,16,0.5,0.001,0.0,0.6790123456790124,0.6744186046511628,0.7073170731707317,0.6904761904761905,0.6842105263157895,0.65,0.6666666666666666,0.6793145654834761,0.6786585365853659,0.6785714285714286,0.6792541215225834,0.6790123456790124,0.6787184009406232,0.7
p11,5,32,16,0.5,0.001,0.0,0.5493827160493827,0.5454545454545454,0.6585365853658537,0.5966850828729282,0.5555555555555556,0.4375,0.48951048951048953,0.5505050505050505,0.5480182926829269,0.5430977861917089,0.5504426985908468,0.5493827160493827,0.5437593577556745,0.5611280487804877
p11,1,32,16,0.5,0.001,0.0001,0.6809815950920245,0.6744186046511628,0.7073170731707317,0.6904761904761905,0.6883116883116883,0.654320987654321,0.6708860759493671,0.6813651464814255,0.6808190304125263,0.6806811332127788,0.681322529660381,0.6809815950920245,0.6807412255886279,0.685034628124059
p11,2,32,16,0.5,0.001,0.0001,0.6234567901234568,0.6190476190476191,0.6419753086419753,0.6303030303030303,0.6282051282051282,0.6049382716049383,0.6163522012578616,0.6236263736263736,0.6234567901234568,0.6233276157804459,0.6236263736263736,0.6234567901234568,0.6233276157804458,0.6930345983843926
p11,3,32,16,0.5,0.001,0.0001,0.6358024691358025,0.6341463414634146,0.6419753086419753,0.6380368098159509,0.6375,0.6296296296296297,0.6335403726708074,0.6358231707317072,0.6358024691358024,0.6357885912433792,0.6358231707317072,0.6358024691358025,0.6357885912433792,0.667428745618046
p11,4,32,16,0.5,0.001,0.0001,0.6666666666666666,0.6590909090909091,0.7073170731707317,0.6823529411764706,0.6756756756756757,0.625,0.6493506493506493,0.6673832923832923,0.6661585365853658,0.66585179526356,0.6672809172809172,0.6666666666666666,0.6660555131143366,0.7091463414634147
p11,5,32,16,0.5,0.001,0.0001,0.5493827160493827,0.5463917525773195,0.6463414634146342,0.5921787709497207,0.5538461538461539,0.45,0.496551724137931,0.5501189532117368,0.5481707317073171,0.5443652475438259,0.5500729383890897,0.5493827160493827,0.5449555379562443,0.5586890243902439
p11,1,32,16,0.5,0.0005,0.0,0.6932515337423313,0.6777777777777778,0.7439024390243902,0.7093023255813954,0.7123287671232876,0.6419753086419753,0.6753246753246753,0.6950532724505327,0.6929388738331828,0.6923135004530354,0.6949472878206385,0.6932515337423313,0.6924177263740683,0.695874736525143
p11,2,32,16,0.5,0.0005,0.0,0.6111111111111112,0.6125,0.6049382716049383,0.6086956521739131,0.6097560975609756,0.6172839506172839,0.6134969325153374,0.6111280487804878,0.6111111111111112,0.6110962923446253,0.6111280487804878,0.6111111111111112,0.6110962923446253,0.68907178783722
p11,3,32,16,0.5,0.0005,0.0,0.6419753086419753,0.632183908045977,0.6790123456790124,0.6547619047619048,0.6533333333333333,0.6049382716049383,0.6282051282051282,0.6427586206896552,0.6419753086419753,0.6414835164835164,0.6427586206896552,0.6419753086419753,0.6414835164835164,0.6646852613930803
p11,4,32,16,0.5,0.0005,0.0,0.6851851851851852,0.6741573033707865,0.7317073170731707,0.7017543859649122,0.6986301369863014,0.6375,0.6666666666666666,0.6863937201785439,0.6846036585365853,0.6842105263157894,0.6862426533043741,0.6851851851851852,0.6844271171756552,0.7251524390243903
p11,5,32,16,0.5,0.0005,0.0,0.5308641975308642,0.5394736842105263,0.5,0.5189873417721519,0.5232558139534884,0.5625,0.5421686746987951,0.5313647490820074,0.53125,0.5305780082354735,0.531464859392236,0.5308641975308642,0.5304349135877782,0.4969512195121952
p11,1,32,16,0.5,0.0005,0.0001,0.6932515337423313,0.6777777777777778,0.7439024390243902,0.7093023255813954,0.7123287671232876,0.6419753086419753,0.6753246753246753,0.6950532724505327,0.6929388738331828,0.6923135004530354,0.6949472878206385,0.6932515337423313,0.6924177263740683,0.6972297500752785
p11,2,32,16,0.5,0.0005,0.0001,0.6111111111111112,0.6125,0.6049382716049383,0.6086956521739131,0.6097560975609756,0.6172839506172839,0.6134969325153374,0.6111280487804878,0.6111111111111112,0.6110962923446253,0.6111280487804878,0.6111111111111112,0.6110962923446253,0.6872427983539094
p11,3,32,16,0.5,0.0005,0.0001,0.6358024691358025,0.625,0.6790123456790124,0.650887573964497,0.6486486486486487,0.5925925925925926,0.6193548387096774,0.6368243243243243,0.6358024691358024,0.6351212063370872,0.6368243243243243,0.6358024691358025,0.6351212063370872,0.6695625666819083
p11,4,32,16,0.5,0.0005,0.0001,0.6790123456790124,0.6704545454545454,0.7195121951219512,0.6941176470588235,0.6891891891891891,0.6375,0.6623376623376623,0.6798218673218672,0.6785060975609756,0.6782276546982429,0.6797062213728879,0.6790123456790124,0.6784238274434353,0.7251524390243902
p11,5,32,16,0.5,0.0005,0.0001,0.5308641975308642,0.5394736842105263,0.5,0.5189873417721519,0.5232558139534884,0.5625,0.5421686746987951,0.5313647490820074,0.53125,0.5305780082354735,0.531464859392236,0.5308641975308642,0.5304349135877782,0.4966463414634146
p11,1,32,32,0.2,0.001,0.0,0.6871165644171779,0.6631578947368421,0.7682926829268293,0.711864406779661,0.7205882352941176,0.6049382716049383,0.6577181208053692,0.6918730650154798,0.6866154772658838,0.6847912637925151,0.6916968983266539,0.6871165644171779,0.6849573566942767,0.6800662451068955
p11,2,32,32,0.2,0.001,0.0,0.6666666666666666,0.684931506849315,0.6172839506172839,0.6493506493506493,0.651685393258427,0.7160493827160493,0.6823529411764706,0.668308450053871,0.6666666666666666,0.66585179526356,0.668308450053871,0.6666666666666666,0.66585179526356,0.7186404511507393
p11,3,32,32,0.2,0.001,0.0,0.6358024691358025,0.6222222222222222,0.691358024691358,0.6549707602339181,0.6527777777777778,0.5802469135802469,0.6143790849673203,0.6375,0.6358024691358024,0.6346749226006192,0.6375000000000001,0.6358024691358025,0.6346749226006191,0.6576741350403902
p11,4,32,32,0.2,0.001,0.0,0.6728395061728395,0.6559139784946236,0.7439024390243902,0.6971428571428572,0.6956521739130435,0.6,0.6442953020134228,0.6757830762038335,0.671951219512195,0.6707190795781399,0.6755377787012506,0.6728395061728395,0.6710452990542476,0.7001524390243903
p11,5,32,32,0.2,0.001,0.0,0.5802469135802469,0.5897435897435898,0.5609756097560976,0.575,0.5714285714285714,0.6,0.5853658536585366,0.5805860805860805,0.5804878048780489,0.5801829268292682,0.5806991362546917,0.5802469135802469,0.5801189400782896,0.5660060975609755
p11,1,32,32,0.2,0.001,0.0001,0.6932515337423313,0.6702127659574468,0.7682926829268293,0.7159090909090909,0.7246376811594203,0.6172839506172839,0.6666666666666666,0.6974252235584335,0.6927883167720565,0.6912878787878788,0.6972582759657895,0.6932515337423313,0.6914389291689906,0.6800662451068956
p11,2,32,32,0.2,0.001,0.0001,0.6666666666666666,0.684931506849315,0.6172839506172839,0.6493506493506493,0.651685393258427,0.7160493827160493,0.6823529411764706,0.668308450053871,0.6666666666666666,0.66585179526356,0.668308450053871,0.6666666666666666,0.66585179526356,0.7178783721993599
p11,3,32,32,0.2,0.001,0.0001,0.6172839506172839,0.6,0.7037037037037037,0.6477272727272727,0.6417910447761194,0.5308641975308642,0.581081081081081,0.6208955223880597,0.617283950617284,0.6144041769041768,0.6208955223880597,0.6172839506172839,0.6144041769041768,0.6695625666819083
p11,4,32,32,0.2,0.001,0.0001,0.6728395061728395,0.6559139784946236,0.7439024390243902,0.6971428571428572,0.6956521739130435,0.6,0.6442953020134228,0.6757830762038335,0.671951219512195,0.6707190795781399,0.6755377787012506,0.6728395061728395,0.6710452990542476,0.7028963414634146
p11,5,32,32,0.2,0.001,0.0001,0.5802469135802469,0.5897435897435898,0.5609756097560976,0.575,0.5714285714285714,0.6,0.5853658536585366,0.5805860805860805,0.5804878048780489,0.5801829268292682,0.5806991362546917,0.5802469135802469,0.5801189400782896,0.566158536585366
p11,1,32,32,0.2,0.0005,0.0,0.6441717791411042,0.6428571428571429,0.6585365853658537,0.6506024096385542,0.6455696202531646,0.6296296296296297,0.6375,0.6442133815551537,0.6440831074977417,0.644051204819277,0.6442050610723439,0.6441717791411042,0.6440913962598861,0.6717856067449564
p11,2,32,32,0.2,0.0005,0.0,0.654320987654321,0.6623376623376623,0.6296296296296297,0.6455696202531646,0.6470588235294118,0.6790123456790124,0.6626506024096386,0.6546982429335371,0.654320987654321,0.6541101113314016,0.6546982429335371,0.654320987654321,0.6541101113314016,0.7192501143118427
p11,3,32,32,0.2,0.0005,0.0,0.6172839506172839,0.6,0.7037037037037037,0.6477272727272727,0.6417910447761194,0.5308641975308642,0.581081081081081,0.6208955223880597,0.617283950617284,0.6144041769041768,0.6208955223880597,0.6172839506172839,0.6144041769041768,0.6558451455570796
p11,4,32,32,0.2,0.0005,0.0,0.6975308641975309,0.6736842105263158,0.7804878048780488,0.7231638418079096,0.7313432835820896,0.6125,0.6666666666666666,0.7025137470542027,0.6964939024390244,0.6949152542372881,0.7021578268501547,0.6975308641975309,0.6952640022319871,0.7054878048780487
p11,5,32,32,0.2,0.0005,0.0,0.5740740740740741,0.5866666666666667,0.5365853658536586,0.5605095541401274,0.5632183908045977,0.6125,0.5868263473053892,0.5749425287356322,0.5745426829268293,0.5736679507227582,0.5750872711792252,0.5740740740740741,0.573505501382232,0.5634146341463415
p11,1,32,32,0.2,0.0005,0.0001,0.6441717791411042,0.6428571428571429,0.6585365853658537,0.6506024096385542,0.6455696202531646,0.6296296296296297,0.6375,0.6442133815551537,0.6440831074977417,0.644051204819277,0.6442050610723439,0.6441717791411042,0.6440913962598861,0.6722372779283349
p11,2,32,32,0.2,0.0005,0.0001,0.654320987654321,0.6623376623376623,0.6296296296296297,0.6455696202531646,0.6470588235294118,0.6790123456790124,0.6626506024096386,0.6546982429335371,0.654320987654321,0.6541101113314016,0.6546982429335371,0.654320987654321,0.6541101113314016,0.7198597774729462
p11,3,32,32,0.2,0.0005,0.0001,0.6172839506172839,0.6021505376344086,0.691358024691358,0.6436781609195402,0.6376811594202898,0.5432098765432098,0.5866666666666667,0.6199158485273493,0.6172839506172839,0.6151724137931034,0.6199158485273493,0.6172839506172839,0.6151724137931034,0.6585886297820452
p11,4,32,32,0.2,0.0005,0.0001,0.6975308641975309,0.6701030927835051,0.7926829268292683,0.7262569832402235,0.7384615384615385,0.6,0.6620689655172414,0.7042823156225217,0.6963414634146341,0.6941629743787324,0.7038603499084599,0.6975308641975309,0.6945591967103558,0.7057926829268293
p11,5,32,32,0.2,0.0005,0.0001,0.5740740740740741,0.5866666666666667,0.5365853658536586,0.5605095541401274,0.5632183908045977,0.6125,0.5868263473053892,0.5749425287356322,0.5745426829268293,0.5736679507227582,0.5750872711792252,0.5740740740740741,0.573505501382232,0.5632621951219514
p11,1,32,32,0.3,0.001,0.0,0.6809815950920245,0.6630434782608695,0.7439024390243902,0.7011494252873564,0.704225352112676,0.6172839506172839,0.6578947368421053,0.6836344151867728,0.680593194820837,0.6795220810647309,0.6835080904203561,0.6809815950920245,0.6796547641581211,0.6784101174345077
p11,2,32,32,0.3,0.001,0.0,0.6604938271604939,0.6710526315789473,0.6296296296296297,0.6496815286624203,0.6511627906976745,0.691358024691358,0.6706586826347305,0.6611077111383109,0.6604938271604939,0.6601701056485754,0.6611077111383109,0.6604938271604939,0.6601701056485754,0.7177259564090841
p11,3,32,32,0.3,0.001,0.0,0.6296296296296297,0.6129032258064516,0.7037037037037037,0.6551724137931034,0.6521739130434783,0.5555555555555556,0.6,0.632538569424965,0.6296296296296297,0.6275862068965516,0.632538569424965,0.6296296296296297,0.6275862068965518,0.6678859929888736
p11,4,32,32,0.3,0.001,0.0,0.6419753086419753,0.6304347826086957,0.7073170731707317,0.6666666666666666,0.6571428571428571,0.575,0.6133333333333333,0.6437888198757764,0.6411585365853658,0.6399999999999999,0.6436239552181581,0.6419753086419753,0.6403292181069958,0.6875
p11,5,32,32,0.3,0.001,0.0,0.5802469135802469,0.5897435897435898,0.5609756097560976,0.575,0.5714285714285714,0.6,0.5853658536585366,0.5805860805860805,0.5804878048780489,0.5801829268292682,0.5806991362546917,0.5802469135802469,0.5801189400782896,0.5692073170731707
p11,1,32,32,0.3,0.001,0.0001,0.6871165644171779,0.6666666666666666,0.7560975609756098,0.7085714285714285,0.7142857142857143,0.6172839506172839,0.6622516556291391,0.6904761904761905,0.6866907557964468,0.6854115421002838,0.6903301197779725,0.6871165644171779,0.6855536272933583,0.6779584462511292
p11,2,32,32,0.3,0.001,0.0001,0.654320987654321,0.6666666666666666,0.6172839506172839,0.6410256410256411,0.6436781609195402,0.691358024691358,0.6666666666666666,0.6551724137931034,0.654320987654321,0.6538461538461539,0.6551724137931034,0.654320987654321,0.653846153846154,0.7151348879743941
p11,3,32,32,0.3,0.001,0.0001,0.6049382716049383,0.5955056179775281,0.654320987654321,0.6235294117647059,0.6164383561643836,0.5555555555555556,0.5844155844155844,0.6059719870709559,0.6049382716049383,0.6039724980901451,0.6059719870709559,0.6049382716049383,0.6039724980901452,0.6622466087486664
p11,4,32,32,0.3,0.001,0.0001,0.6604938271604939,0.6421052631578947,0.7439024390243902,0.6892655367231638,0.6865671641791045,0.575,0.6258503401360545,0.6643362136684996,0.6594512195121951,0.6575579384296091,0.6640617574893564,0.6604938271604939,0.6579493902603938,0.6964939024390243
p11,5,32,32,0.3,0.001,0.0001,0.5802469135802469,0.5897435897435898,0.5609756097560976,0.575,0.5714285714285714,0.6,0.5853658536585366,0.5805860805860805,0.5804878048780489,0.5801829268292682,0.5806991362546917,0.5802469135802469,0.5801189400782896,0.5692073170731707
p11,1,32,32,0.3,0.0005,0.0,0.6687116564417178,0.6590909090909091,0.7073170731707317,0.6823529411764706,0.68,0.6296296296296297,0.6538461538461539,0.6695454545454546,0.6684733514001806,0.6680995475113123,0.6694813162297825,0.6687116564417178,0.6681869916442273,0.6744956338452273
p11,2,32,32,0.3,0.0005,0.0,0.6604938271604939,0.6666666666666666,0.6419753086419753,0.6540880503144654,0.6547619047619048,0.6790123456790124,0.6666666666666666,0.6607142857142857,0.6604938271604939,0.660377358490566,0.6607142857142857,0.6604938271604939,0.660377358490566,0.7194025301021185
p11,3,32,32,0.3,0.0005,0.0,0.6296296296296297,0.6105263157894737,0.7160493827160493,0.6590909090909091,0.6567164179104478,0.5432098765432098,0.5945945945945946,0.6336213668499607,0.6296296296296295,0.6268427518427518,0.6336213668499607,0.6296296296296297,0.6268427518427517,0.6640755982319768
p11,4,32,32,0.3,0.0005,0.0,0.6666666666666666,0.6428571428571429,0.7682926829268293,0.7,0.703125,0.5625,0.625,0.6729910714285714,0.6653963414634146,0.6625,0.6726190476190477,0.6666666666666666,0.662962962962963,0.7100609756097561
p11,5,32,32,0.3,0.0005,0.0,0.5679012345679012,0.581081081081081,0.524390243902439,0.5512820512820513,0.5568181818181818,0.6125,0.5833333333333334,0.5689496314496314,0.5684451219512195,0.5673076923076923,0.5690994024327357,0.5679012345679012,0.5671098448876227,0.5667682926829267
p11,1,32,32,0.3,0.0005,0.0001,0.656441717791411,0.6511627906976745,0.6829268292682927,0.6666666666666666,0.6623376623376623,0.6296296296296297,0.6455696202531646,0.6567502265176683,0.6562782294489612,0.6561181434599156,0.6567159477703064,0.656441717791411,0.6561828583262147,0.6758506473953628
p11,2,32,32,0.3,0.0005,0.0001,0.654320987654321,0.6623376623376623,0.6296296296296297,0.6455696202531646,0.6470588235294118,0.6790123456790124,0.6626506024096386,0.6546982429335371,0.654320987654321,0.6541101113314016,0.6546982429335371,0.654320987654321,0.6541101113314016,0.7186404511507392
p11,3,32,32,0.3,0.0005,0.0001,0.6296296296296297,0.6105263157894737,0.7160493827160493,0.6590909090909091,0.6567164179104478,0.5432098765432098,0.5945945945945946,0.6336213668499607,0.6296296296296295,0.6268427518427518,0.6336213668499607,0.6296296296296297,0.6268427518427517,0.6643804298125285
p11,4,32,32,0.3,0.0005,0.0001,0.6728395061728395,0.6464646464646465,0.7804878048780488,0.7071823204419889,0.7142857142857143,0.5625,0.6293706293706294,0.6803751803751804,0.6714939024390244,0.6682764749063091,0.6799565318083838,0.6728395061728395,0.6687567939869965,0.710670731707317
p11,5,32,32,0.3,0.0005,0.0001,0.5679012345679012,0.581081081081081,0.524390243902439,0.5512820512820513,0.5568181818181818,0.6125,0.5833333333333334,0.5689496314496314,0.5684451219512195,0.5673076923076923,0.5690994024327357,0.5679012345679012,0.5671098448876227,0.566920731707317
p11,1,32,32,0.4,0.001,0.0,0.6625766871165644,0.6483516483516484,0.7195121951219512,0.6820809248554913,0.6805555555555556,0.6049382716049383,0.6405228758169934,0.664453601953602,0.6622252333634447,0.6613019003362424,0.6643548169621789,0.6625766871165644,0.6614293790142746,0.6782595603733815
p11,2,32,32,0.4,0.001,0.0,0.654320987654321,0.6666666666666666,0.6172839506172839,0.6410256410256411,0.6436781609195402,0.691358024691358,0.6666666666666666,0.6551724137931034,0.654320987654321,0.6538461538461539,0.6551724137931034,0.654320987654321,0.653846153846154,0.7155921353452218
p11,3,32,32,0.4,0.001,0.0,0.6358024691358025,0.6195652173913043,0.7037037037037037,0.6589595375722543,0.6571428571428571,0.5679012345679012,0.609271523178808,0.6383540372670807,0.6358024691358024,0.6341155303755311,0.6383540372670807,0.6358024691358025,0.6341155303755311,0.6712391403749428
p11,4,32,32,0.4,0.001,0.0,0.6728395061728395,0.6526315789473685,0.7560975609756098,0.7005649717514124,0.7014925373134329,0.5875,0.6394557823129252,0.6770620581304007,0.671798780487805,0.6700103770321688,0.6767604472762891,0.6728395061728395,0.670387594250925,0.7018292682926829
p11,5,32,32,0.4,0.001,0.0,0.5740740740740741,0.5866666666666667,0.5365853658536586,0.5605095541401274,0.5632183908045977,0.6125,0.5868263473053892,0.5749425287356322,0.5745426829268293,0.5736679507227582,0.5750872711792252,0.5740740740740741,0.573505501382232,0.5692073170731708
p11,1,32,32,0.4,0.001,0.0001,0.656441717791411,0.6444444444444445,0.7073170731707317,0.6744186046511628,0.6712328767123288,0.6049382716049383,0.6363636363636364,0.6578386605783866,0.656127672387835,0.6553911205073996,0.6577564874732704,0.656441717791411,0.6555078535389565,0.6782595603733815
p11,2,32,32,0.4,0.001,0.0001,0.654320987654321,0.6666666666666666,0.6172839506172839,0.6410256410256411,0.6436781609195402,0.691358024691358,0.6666666666666666,0.6551724137931034,0.654320987654321,0.6538461538461539,0.6551724137931034,0.654320987654321,0.653846153846154,0.7155921353452217
p11,3,32,32,0.4,0.001,0.0001,0.6358024691358025,0.6195652173913043,0.7037037037037037,0.6589595375722543,0.6571428571428571,0.5679012345679012,0.609271523178808,0.6383540372670807,0.6358024691358024,0.6341155303755311,0.6383540372670807,0.6358024691358025,0.6341155303755311,0.668648071940253
p11,4,32,32,0.4,0.001,0.0001,0.6728395061728395,0.6494845360824743,0.7682926829268293,0.7039106145251397,0.7076923076923077,0.575,0.6344827586206897,0.678588421887391,0.6716463414634146,0.6691966865729146,0.6782291146552315,0.6728395061728395,0.6696252535846705,0.6967987804878049
p11,5,32,32,0.4,0.001,0.0001,0.5740740740740741,0.5866666666666667,0.5365853658536586,0.5605095541401274,0.5632183908045977,0.6125,0.5868263473053892,0.5749425287356322,0.5745426829268293,0.5736679507227582,0.5750872711792252,0.5740740740740741,0.573505501382232,0.5681402439024392
p11,1,32,32,0.4,0.0005,0.0,0.6503067484662577,0.6470588235294118,0.6707317073170732,0.6586826347305389,0.6538461538461539,0.6296296296296297,0.6415094339622641,0.6504524886877828,0.6501806684733514,0.6500960343464015,0.6504316686561363,0.6503067484662577,0.6501487128763656,0.6806684733514
p11,2,32,32,0.4,0.0005,0.0,0.6604938271604939,0.6710526315789473,0.6296296296296297,0.6496815286624203,0.6511627906976745,0.691358024691358,0.6706586826347305,0.6611077111383109,0.6604938271604939,0.6601701056485754,0.6611077111383109,0.6604938271604939,0.6601701056485754,0.7224508459076361
p11,3,32,32,0.4,0.0005,0.0,0.6234567901234568,0.6086956521739131,0.691358024691358,0.6473988439306358,0.6428571428571429,0.5555555555555556,0.5960264900662252,0.6257763975155279,0.6234567901234568,0.6217126669984305,0.625776397515528,0.6234567901234568,0.6217126669984305,0.6494436823654931
p11,4,32,32,0.4,0.0005,0.0,0.6790123456790124,0.65625,0.7682926829268293,0.7078651685393258,0.7121212121212122,0.5875,0.6438356164383562,0.6841856060606061,0.6778963414634147,0.675850392488841,0.6838407220351664,0.6790123456790124,0.6762456366376124,0.7071646341463415
p11,5,32,32,0.4,0.0005,0.0,0.5370370370370371,0.5555555555555556,0.4268292682926829,0.4827586206896552,0.5252525252525253,0.65,0.5810055865921788,0.5404040404040404,0.5384146341463415,0.531882103640917,0.5405910961466517,0.5370370370370371,0.5312756408884323,0.5615853658536585
p11,1,32,32,0.4,0.0005,0.0001,0.6871165644171779,0.6666666666666666,0.7560975609756098,0.7085714285714285,0.7142857142857143,0.6172839506172839,0.6622516556291391,0.6904761904761905,0.6866907557964468,0.6854115421002838,0.6903301197779725,0.6871165644171779,0.6855536272933583,0.6844323998795543
p11,2,32,32,0.4,0.0005,0.0001,0.6604938271604939,0.6710526315789473,0.6296296296296297,0.6496815286624203,0.6511627906976745,0.691358024691358,0.6706586826347305,0.6611077111383109,0.6604938271604939,0.6601701056485754,0.6611077111383109,0.6604938271604939,0.6601701056485754,0.7222984301173603
p11,3,32,32,0.4,0.0005,0.0001,0.6172839506172839,0.6021505376344086,0.691358024691358,0.6436781609195402,0.6376811594202898,0.5432098765432098,0.5866666666666667,0.6199158485273493,0.6172839506172839,0.6151724137931034,0.6199158485273493,0.6172839506172839,0.6151724137931034,0.6465477823502515
p11,4,32,32,0.4,0.0005,0.0001,0.691358024691358,0.6632653061224489,0.7926829268292683,0.7222222222222222,0.734375,0.5875,0.6527777777777778,0.6988201530612245,0.6900914634146342,0.6875,0.6983812043335853,0.691358024691358,0.6879286694101509,0.7059451219512195
p11,5,32,32,0.4,0.0005,0.0001,0.5432098765432098,0.5625,0.43902439024390244,0.4931506849315068,0.5306122448979592,0.65,0.5842696629213483,0.5465561224489797,0.5445121951219513,0.5387101739264275,0.5467529604434367,0.5432098765432098,0.5381477110993298,0.5615853658536585
p11,1,32,32,0.5,0.001,0.0,0.6809815950920245,0.6630434782608695,0.7439024390243902,0.7011494252873564,0.704225352112676,0.6172839506172839,0.6578947368421053,0.6836344151867728,0.680593194820837,0.6795220810647309,0.6835080904203561,0.6809815950920245,0.6796547641581211,0.680517916290274
